MEpurple	MEroyalblue	MElightyellow	MEred	MEmagenta	MEyellow	MEblue	MEgrey60	MEblack	MEmidnightblue	MEbrown	MEgreen	MEsalmon	MEpink	MEtan	MEturquoise	MElightcyan	MEcyan	MEgreenyellow	MElightgreen	MEgrey
0.0833975656338138	-0.013688209798466	0.0209670838531118	0.0429779779997136	-0.0745683900895431	0.0652763724798098	0.0654850632418968	0.102696145827486	-0.0426805954715586	-0.10482624803961	-0.0113417995203657	-0.0696712557739319	-0.144878710156492	-0.103198783478211	-0.0337467726368065	-0.0638991536556145	0.0432459280397878	0.277307041272668	0.0770956131987231	0.153471990406978	-0.00044559388069547
0.0894875403148639	-0.00332499480189159	0.0273564903158917	0.041648020292401	-0.0682674147603752	0.0655881156380544	0.0663484665191597	0.110254151830923	-0.0399012562637436	-0.116967858411967	-0.0103280875761906	-0.0638639697146353	-0.143459243379321	-0.102323882078568	-0.0338363518240673	-0.0618514327992585	0.0384693886629007	0.274925671502957	0.0869387053880203	0.155957061259547	-0.00052267583530817
0.0888597360413357	0.00326321079700231	0.00761074308150513	0.0485657944232277	-0.0716641073014464	0.0649746377284682	0.0673420847111536	0.111502449287161	-0.0396649859369942	-0.117973741766846	-0.00894923140118815	-0.064704649245981	-0.145209404099277	-0.099160283861113	-0.037059253958153	-0.0622484531014913	0.0401389162247441	0.277733975903774	0.0752633596711562	0.15715390738804	-0.000545861498760142
0.0879651049176744	-0.0107936426099722	0.00908777888701724	0.0432360807599676	-0.0636054999831253	0.0666371495187687	0.0659481749717339	0.103390305829167	-0.0402436224049253	-0.125593250986155	-0.0117255483047414	-0.0650926625338138	-0.145130440985622	-0.104474862132093	-0.0366337294003496	-0.0625508301059031	0.0378576753796663	0.278004579163906	0.0816421974697537	0.152947683060923	-0.00053287250451783
0.0730892412494152	-0.0394271017679716	0.0112480739658951	0.0414788416814188	-0.0812867634814295	0.0643265354538645	0.0552922528804401	0.108948406941596	-0.00853404359990252	-0.109893469799402	-0.00969050119022061	-0.0590972320723607	-0.170565145926224	-0.0625436087490811	-0.0365828324912287	-0.0616415717234194	0.0796900969993393	-0.018773353290985	0.0860218448387798	0.140151415496546	-0.000633383155572261
0.0697519354993712	-0.041477169381742	0.0154135899103697	0.0443010389809426	-0.0745632308169887	0.0640914080016485	0.0558931441574296	0.1144364189939	-0.00796186559429095	-0.106233345452245	-0.00862817069550288	-0.0535815089150965	-0.167568364378754	-0.0628846430834703	-0.0369079698975349	-0.059370521577228	0.0860662700604614	-0.0176625654589937	0.0952309651180698	0.148465796603795	-0.000618849390585536
0.0664843129638144	-0.0426968204394519	0.0124226660273923	0.041060380362521	-0.0808175285937928	0.0653639128347151	0.0551405480189685	0.116280217321515	-0.00819976285900891	-0.112330852271485	-0.0086399832654035	-0.0569605669916411	-0.168581574438519	-0.059614664592923	-0.0379803536669627	-0.0601074864714849	0.0809980486183197	-0.0130171507824655	0.0886144156699378	0.144636602060439	-0.000712227159428246
0.069992144786638	-0.0439761191054756	0.0109889076903316	0.0404689729056887	-0.0793488837599031	0.0655685457096993	0.0550904707452457	0.117383018206172	-0.00955779264827207	-0.11120348008132	-0.00765611713684704	-0.0554013539433607	-0.17407748787808	-0.0597058421633085	-0.0369041613751463	-0.0605789987537846	0.0878130071323454	-0.0155057906709917	0.0931453795590803	0.143036416893816	-0.000447452762436719
0.0491287551725792	-0.0284510030670076	0.0574882279770011	0.0658133327082045	-0.0653184569737526	0.106726743496603	0.069048391948608	0.125850236831304	-0.00181587354586364	-0.116004311884951	-0.0295808664850478	-0.102920059768045	-0.170035568078928	-0.0317304007486117	-0.0826673011066333	-0.0664912913985287	0.136350382087071	0.00907717759278014	0.0669315496773627	0.103682444998938	0.000377850852030627
0.0589165171605111	-0.0372446254829506	0.0613134267210163	0.0650985924686167	-0.0693231385672536	0.108229866601567	0.0702609909432202	0.126390796178246	0.00195507220428585	-0.11112358998499	-0.0285622837916309	-0.103253306018735	-0.163646279974486	-0.033883256261229	-0.0832769275470951	-0.0655974262962907	0.1380909042598	0.00823771733852285	0.0678674878976812	0.107836147839157	0.000405952485483747
